fire_id,observation_year,summer_temp_c,summer_precip_mm,summer_vpd_kpa,temp_anomaly_c,precip_anomaly_mm,vpd_anomaly_kpa
1986 7093,2024,17.6181800373106,4065.223021568574,0.6343818664470932,1.7135341770920687,121.83866876091005,0.04752537785649232
1986 7099,2024,17.604046540952552,4229.59783618102,0.6408026479744121,1.8416189946801358,165.85374328163263,0.05568903851460322
1986 7100,2024,17.66447081634965,4355.059060227724,0.6393626150459137,1.7541832564533504,281.84109748372157,0.049895683861705065
1986 7101,2024,17.37171190890224,4418.169572041937,0.6413183829909423,1.9304036884066889,418.21060463952534,0.06375205082506727
1986 7106,2024,17.286879768320905,4483.702637204238,0.6483195590434483,1.9417754506858615,459.28819815743316,0.06437393867362604
1986 7093,2025,16.250232390333938,5305.86509151544,0.5698203664987535,0.345586530115405,1362.4807387077765,-0.017036122091847468
1986 7099,2025,16.100995538896907,5138.033266441367,0.5696844932863939,0.3385679926244909,1074.2891735419794,-0.015429116173414857
1986 7100,2025,16.241544694485867,5306.11705706237,0.572416346807767,0.33125713458956874,1232.8990943183671,-0.01705058437644169
1986 7101,2025,15.717264316507956,4932.949937442482,0.5559099535941138,0.2759560960124054,932.9909700400709,-0.02165637857176126
1986 7106,2025,15.61407170106505,4990.7856033592525,0.5576553551347782,0.2689673834300037,966.3711643124489,-0.026290265235044182
1986 7115,1984,15.133631059460408,3717.9207859230282,0.47415348070155167,-0.33788711236691393,-250.3002944411532,-0.09925909670125077
1988 7169,1984,15.488991393520854,3861.784196983727,0.48656651239402093,-0.3217921040484269,-215.7752195742579,-0.1014989604109297
1992 7079,1984,15.59953524669536,3267.6269406613123,0.5151151399266811,-0.2616670225431416,-273.6089437970467,-0.07911531087582886
19951080515,1984,15.314855242466592,3754.619358735898,0.48026291446911074,-0.3376608023896992,-290.25339023972174,-0.10501397172931748
19951080996,1984,15.711174360909425,4002.4166911577295,0.4976146130032513,-0.37440732380788766,207.57668870683653,-0.11047735328314953
1986 7115,1985,14.017416741356447,4091.2859288673876,0.4945820723802254,-1.4541014304708768,123.06484850320626,-0.07883050502257698
1988 7169,1985,14.30356835182546,4467.977407068472,0.5015849162365223,-1.5072151457438216,390.417990510487,-0.08648055656842836
1992 7079,1985,14.384106876329747,3618.996354487815,0.5042391584909668,-1.477095392908755,77.76047002945604,-0.08999129231154318
19951080515,1985,14.184677371425948,4230.858911129793,0.5036277438275811,-1.467838673430343,185.9861621541736,-0.08164914237084708
19951080996,1985,14.532984964469438,4649.010149765732,0.5155975944084512,-1.5525967202478725,854.17014731484,-0.09249437187794975
1986 7115,1986,12.933881635461727,3359.7534084965296,0.5024366857021978,-2.5376365363655933,-608.4676718676515,-0.0709758917006045
1988 7169,1986,13.392290186152582,3592.443447748311,0.5221516963545374,-2.418493311416701,-485.1159688096738,-0.06591377645041331
1992 7079,1986,13.507946732152096,3492.523321618579,0.5319261716322712,-2.353255537086404,-48.71256283978031,-0.06230427917023882
